student,rater,style,org,conv,sent_form
1154,6,2,2,2,2
1154,7,2,2,2,2
1154,8,3,2,2,2
1154,9,1,1,1,1
1154,10,2,2,2,2
1154,11,2,2,2,2
1154,12,2,2,2,2
1154,13,3,3,2,2
1154,14,2,2,2,2
1154,15,2,2,2,2
1154,16,2,1,1,2
1154,17,2,2,2,3
1154,18,2,2,2,2
1154,19,2,2,2,2
1154,20,2,2,1,3
1154,21,2,2,1,2
1158,1,2,2,1,2
1158,2,2,2,2,2
1158,3,2,1,2,2
1158,4,2,2,2,2
1158,5,2,1,1,1
1158,6,2,2,2,1
1158,7,2,2,2,2
1158,8,2,1,2,1
1158,9,2,1,1,1
1158,10,2,1,1,1
1158,11,1,1,1,1
1158,12,2,1,1,1
1158,13,2,2,1,2
1158,14,1,1,2,1
1158,15,1,2,2,2
1158,16,2,2,2,1
1158,17,2,1,2,1
1158,18,3,1,3,2
1158,19,2,2,2,1
1158,20,2,2,2,2
1158,21,2,1,2,2
1162,1,3,2,3,3
1162,2,3,2,3,3
1162,3,3,3,3,4
1162,4,3,3,3,3
1162,5,3,3,3,3
1162,6,2,2,3,3
1162,7,2,3,2,3
1162,8,2,2,3,3
1162,9,2,2,3,3
1162,10,3,3,3,4
1162,11,3,3,3,3
1162,12,3,3,3,3
1162,13,3,3,2,3
1162,14,3,2,4,3
1162,15,2,3,3,3
1162,16,3,3,3,3
1162,17,2,2,3,3
1162,18,3,2,3,3
1162,19,2,3,3,3
1162,20,2,2,3,3
1162,21,3,2,3,3
1166,1,1,1,1,2
1166,2,2,2,2,2
1166,3,2,2,2,2
1166,4,1,1,2,2
1166,5,2,2,1,1
1166,6,1,1,1,2
1166,7,2,1,1,1
1166,8,1,1,1,2
1166,9,1,1,1,2
1166,10,3,2,2,2
1166,11,2,2,1,2
1166,12,2,2,2,2
1166,13,2,1,1,1
1166,14,1,1,1,1
1166,15,2,2,2,3
1166,16,1,1,2,2
1166,17,2,2,2,2
1166,18,2,1,1,1
1166,19,1,1,1,3
1166,20,1,1,1,2
1166,21,1,1,2,2
1170,1,4,4,4,4
1170,2,4,4,4,4
1170,3,3,3,3,3
1170,4,4,4,4,4
1170,5,3,3,4,3
1170,6,4,3,4,4
1170,7,4,4,4,4
1170,8,4,3,4,4
1170,9,4,3,3,3
1170,10,2,3,3,3
1170,11,4,3,3,4
1170,12,3,4,4,4
1170,13,4,4,4,4
1170,14,3,3,4,4
1170,15,4,4,3,4
1170,16,3,4,3,4
1170,17,3,4,4,4
1170,18,4,4,3,3
1170,19,3,4,4,3
1170,20,3,4,4,4
1170,21,3,3,4,4
1175,1,2,2,2,3
1175,2,2,2,2,3
1175,3,3,3,2,3
1175,4,2,2,2,3
1175,5,2,2,2,3
1175,6,2,2,3,3
1175,7,2,3,2,3
1175,8,2,2,2,3
1175,9,2,2,3,3
1175,10,2,3,3,2
1175,11,2,2,3,3
1175,12,2,2,2,3
1175,13,2,2,2,3
1175,14,2,2,3,3
1175,15,2,2,2,3
1175,16,2,2,2,2
1175,17,3,2,3,3
1175,18,2,2,2,2
1175,19,2,2,2,3
1175,20,2,2,2,3
1175,21,2,2,3,3
1179,1,4,4,4,4
1179,2,4,4,4,4
1179,3,3,4,4,4
1179,4,4,4,4,4
1179,5,3,4,3,4
1179,6,4,4,4,4
1179,7,4,4,4,4
1179,8,3,3,3,4
1179,9,4,4,4,4
1179,10,4,4,4,4
1179,11,3,3,3,4
1179,12,3,4,4,4
1179,13,4,4,4,4
1179,14,3,3,4,4
1179,15,4,4,4,4
1179,16,4,4,4,4
1179,17,4,3,4,4
1179,18,3,3,3,3
1179,19,4,4,4,4
1179,20,3,4,4,4
1179,21,3,4,4,4
1183,1,4,4,4,4
1183,2,4,3,3,4
1183,3,3,3,4,4
1183,4,3,3,3,4
1183,5,4,4,3,4
1183,6,4,4,4,4
1183,7,4,4,4,4
1183,8,4,3,3,4
1183,9,4,4,4,4
1183,10,4,3,4,4
1183,11,4,3,3,4
1183,12,4,4,3,4
1183,13,4,4,3,3
1183,14,4,4,4,4
1183,15,4,4,3,4
1183,16,4,4,4,3
1183,17,4,4,4,4
1183,18,4,4,4,4
1183,19,4,4,4,4
1183,20,3,3,3,4
1183,21,4,4,4,4
1187,1,4,4,3,4
1187,2,4,4,4,4
1187,3,4,4,3,4
1187,4,3,3,3,3
1187,5,4,4,3,3
1187,6,4,4,4,3
1187,7,3,4,3,3
1187,8,3,3,3,3
1187,9,4,3,3,4
1187,10,3,3,3,4
1187,11,4,3,3,4
1187,12,4,3,3,4
1187,13,4,3,2,4
1187,14,3,3,4,3
1187,15,3,3,3,3
1187,16,3,3,3,3
1187,17,4,4,3,4
1187,18,3,3,3,3
1187,19,3,3,3,4
1187,20,3,3,3,3
1187,21,4,4,3,4
1191,1,2,2,2,1
1191,2,2,2,2,1
1191,3,2,2,2,2
1191,4,2,2,2,2
1191,5,2,2,1,1
1191,6,2,2,2,1
1191,7,2,3,2,2
1191,8,1,2,2,1
1191,9,2,2,1,1
1191,10,1,1,1,1
1191,11,2,2,2,1
1191,12,1,2,1,1
1191,13,2,1,1,1
1191,14,1,1,1,1
1191,15,2,2,2,1
1191,16,2,1,1,1
1191,17,2,2,2,1
1191,18,2,1,1,1
1191,19,2,1,1,1
1191,20,2,2,1,1
1191,21,2,1,1,2
1196,1,2,2,2,2
1196,2,2,2,2,2
1196,3,2,2,2,2
1196,4,2,2,2,3
1196,5,2,2,2,3
1196,6,2,3,2,2
1196,7,2,3,2,2
1196,8,2,2,2,3
1196,9,2,2,2,3
1196,10,3,2,2,3
1196,11,3,3,2,3
1196,12,2,3,2,3
1196,13,2,2,2,2
1196,14,2,2,2,2
1196,15,3,2,2,3
1196,16,2,1,1,2
1196,17,2,2,3,3
1196,18,2,2,2,2
1196,19,2,1,1,3
1196,20,2,2,2,2
1196,21,2,2,2,3
1200,1,3,3,3,4
1200,2,3,3,3,3
1200,3,3,3,4,4
1200,4,3,3,3,4
1200,5,3,4,4,4
1200,6,3,4,4,4
1200,7,3,4,3,3
1200,8,2,3,3,4
1200,9,3,3,3,3
1200,10,4,4,4,4
1200,11,4,4,4,4
1200,12,3,3,4,4
1200,13,3,4,3,3
1200,14,3,3,4,4
1200,15,3,4,3,4
1200,16,3,4,3,3
1200,17,2,2,4,3
1200,18,4,4,3,4
1200,19,3,4,4,3
1200,20,3,4,4,4
1200,21,2,3,3,3
1204,1,4,4,4,4
1204,2,3,3,4,4
1204,3,3,3,4,4
1204,4,4,4,3,4
1204,5,4,4,3,4
1204,6,4,4,4,4
1204,7,4,4,3,4
1204,8,3,3,4,4
1204,9,3,4,4,4
1204,10,3,4,4,4
1204,11,3,4,4,4
1204,12,4,4,4,4
1204,13,3,4,4,4
1204,14,3,4,4,4
1204,15,4,4,3,4
1204,16,3,4,3,4
1204,17,3,4,3,4
1204,18,3,3,3,3
1204,19,3,4,4,3
1204,20,3,4,4,4
1204,21,3,4,3,4
1208,1,1,1,1,1
1208,2,1,1,1,1
1208,3,1,1,1,1
1208,4,2,1,1,1
1208,5,2,1,1,2
1208,6,1,1,1,1
1208,7,1,1,1,1
1208,8,1,1,1,1
1208,9,1,1,1,1
1208,10,2,1,1,1
1208,11,1,1,1,1
1208,12,2,1,1,1
1208,13,1,1,1,1
1208,14,2,1,1,1
1208,15,1,1,1,1
1208,16,1,1,1,2
1208,17,1,1,1,1
1208,18,1,1,1,2
1208,19,1,1,1,1
1208,20,1,1,1,2
1208,21,1,1,2,2
1212,1,2,2,2,2
1212,2,2,2,2,2
1212,3,1,1,2,2
1212,4,2,2,2,2
1212,5,1,1,1,1
1212,6,2,2,2,2
1212,7,1,2,2,1
1212,8,2,2,2,1
1212,9,1,1,2,1
1212,10,1,1,2,2
1212,11,2,2,2,2
1212,12,1,2,2,1
1212,13,1,1,1,1
1212,14,1,1,1,1
1212,15,2,2,2,2
1212,16,2,2,2,2
1212,17,2,2,2,2
1212,18,1,1,1,1
1212,19,2,2,2,3
1212,20,1,2,2,2
1212,21,1,1,2,2
1217,1,3,3,4,4
1217,2,3,3,3,4
1217,3,3,2,2,3
1217,4,4,4,4,4
1217,5,4,4,4,4
1217,6,3,3,4,4
1217,7,3,3,3,4
1217,8,4,3,4,4
1217,9,4,3,3,4
1217,10,3,3,4,4
1217,11,3,3,3,4
1217,12,3,3,3,4
1217,13,3,4,3,4
1217,14,4,4,4,4
1217,15,2,3,3,3
1217,16,3,4,3,4
1217,17,3,3,4,4
1217,18,3,3,4,4
1217,19,3,3,3,4
1217,20,3,4,4,4
1217,21,3,3,4,4
1221,1,2,1,2,2
1221,2,2,1,1,1
1221,3,2,1,2,2
1221,4,2,2,2,2
1221,5,1,1,1,1
1221,6,2,2,2,2
1221,7,2,2,2,2
1221,8,2,2,2,2
1221,9,2,2,2,2
1221,10,3,2,3,2
1221,11,2,2,2,2
1221,12,2,2,2,1
1221,13,2,2,2,1
1221,14,2,2,2,1
1221,15,2,2,2,2
1221,16,2,2,2,2
1221,17,2,2,2,2
1221,18,2,2,2,2
1221,19,3,2,3,2
1221,20,2,1,2,2
1221,21,2,2,2,3
1225,1,2,2,2,1
1225,2,2,2,2,2
1225,3,1,1,2,2
1225,4,2,2,2,2
1225,5,1,2,2,2
1225,6,2,2,2,2
1225,7,1,2,2,2
1225,8,1,1,2,1
1225,9,1,1,1,1
1225,10,1,2,2,2
1225,11,2,2,1,1
1225,12,2,2,2,2
1225,13,2,2,2,1
1225,14,2,2,2,1
1225,15,2,2,2,2
1225,16,1,1,2,1
1225,17,1,1,2,1
1225,18,1,2,2,1
1225,19,2,2,3,4
1225,20,1,2,2,2
1225,21,1,1,1,1
1238,1,2,2,2,2
1238,2,2,2,2,2
1238,3,1,1,2,2
1238,4,2,2,2,2
1238,5,2,2,1,2
1238,6,2,2,2,2
1238,7,2,2,1,2
1238,8,2,1,1,1
1238,9,1,1,1,1
1238,10,2,1,2,2
1238,11,2,2,2,2
1238,12,2,2,2,2
1238,13,2,2,2,2
1238,14,2,1,1,1
1238,15,2,2,2,2
1238,16,1,1,2,2
1238,17,2,1,2,2
1238,18,1,1,2,2
1238,19,2,1,2,3
1238,20,1,2,1,2
1238,21,1,1,2,2
1242,1,3,2,3,3
1242,2,3,3,3,3
1242,3,3,3,3,3
1242,4,2,2,3,3
1242,5,3,4,4,4
1242,6,2,2,3,3
1242,7,2,3,4,4
1242,8,2,2,3,3
1242,9,2,2,3,3
1242,10,3,3,3,3
1242,11,3,3,3,3
1242,12,2,2,3,3
1242,13,2,2,2,2
1242,14,3,2,3,3
1242,15,3,3,3,3
1242,16,2,3,3,3
1242,17,3,3,3,3
1242,18,2,2,2,3
1242,19,3,2,3,3
1242,20,2,3,3,3
1242,21,2,3,3,3
1246,1,3,3,3,3
1246,2,3,3,3,4
1246,3,3,3,3,3
1246,4,4,3,3,3
1246,5,4,3,4,4
1246,6,4,3,4,4
1246,7,4,3,3,4
1246,8,3,3,3,3
1246,9,3,3,3,3
1246,10,3,2,3,3
1246,11,3,3,3,3
1246,12,3,2,3,3
1246,13,4,4,3,3
1246,14,4,3,4,3
1246,15,3,3,3,3
1246,16,3,2,3,3
1246,17,3,3,4,3
1246,18,4,3,4,3
1246,19,3,2,3,3
1246,20,3,3,3,3
1246,21,3,3,3,4
1250,1,3,2,2,3
1250,2,3,3,2,3
1250,3,2,2,2,2
1250,4,3,3,2,3
1250,5,3,3,2,3
1250,6,2,2,2,2
1250,7,2,3,2,2
1250,8,2,2,2,2
1250,9,2,2,3,2
1250,10,2,2,3,2
1250,11,3,3,3,3
1250,12,2,3,3,2
1250,13,2,3,3,3
1250,14,2,2,3,2
1250,15,3,3,3,3
1250,16,2,2,2,2
1250,17,3,2,3,3
1250,18,3,2,2,2
1250,19,3,2,3,3
1250,20,2,2,2,2
1250,21,3,3,3,4
1254,1,2,2,2,3
1254,2,2,1,1,3
1254,3,2,3,3,3
1254,4,2,2,2,3
1254,5,1,2,2,2
1254,6,3,2,2,3
1254,7,2,3,2,3
1254,8,2,2,2,3
1254,9,2,2,2,3
1254,10,2,2,2,3
1254,11,2,2,2,3
1254,12,2,2,2,3
1254,13,2,1,2,3
1254,14,3,2,3,2
1254,15,3,2,2,3
1254,16,3,1,2,2
1254,17,3,2,2,3
1254,18,2,2,1,2
1254,19,2,2,2,3
1254,20,2,1,1,2
1254,21,3,2,2,4
1259,1,2,2,3,3
1259,2,3,2,3,3
1259,3,2,3,3,3
1259,4,2,2,3,3
1259,5,3,3,3,4
1259,6,2,3,3,3
1259,7,2,2,2,3
1259,8,2,2,2,3
1259,9,2,2,3,3
1259,10,3,3,4,3
1259,11,2,2,2,3
1259,12,3,2,2,3
1259,13,2,3,2,3
1259,14,1,2,3,3
1259,15,3,2,2,3
1259,16,2,2,3,3
1259,17,2,2,2,2
1259,18,2,2,3,3
1259,19,2,2,3,3
1259,20,2,2,2,3
1259,21,2,1,2,2
1263,1,2,2,2,2
1263,2,2,1,2,2
1263,3,1,1,2,2
1263,4,2,1,2,2
1263,5,2,2,2,2
1263,6,2,2,2,2
1263,7,1,2,2,2
1263,8,1,1,2,2
1263,9,1,1,2,2
1263,10,2,1,2,2
1263,11,1,2,2,2
1263,12,1,2,2,2
1263,13,1,2,2,2
1263,14,1,2,2,2
1263,15,1,2,2,2
1263,16,2,2,2,2
1263,17,1,2,2,1
1263,18,1,2,2,2
1263,19,1,1,3,2
1263,20,1,1,2,2
1263,21,1,1,2,2
1267,1,1,1,2,2
1267,2,1,1,1,2
1267,3,1,1,1,1
1267,4,1,1,2,2
1267,5,2,1,1,2
1267,6,1,1,2,2
1267,7,1,1,1,1
1267,8,1,1,1,2
1267,9,1,1,2,2
1267,10,2,1,1,1
1267,11,2,2,1,2
1267,12,1,1,2,2
1267,13,1,2,2,2
1267,14,1,1,1,2
1267,15,2,1,2,2
1267,16,1,1,2,2
1267,17,1,1,1,1
1267,18,1,1,2,2
1267,19,1,1,1,2
1267,20,1,1,1,2
1267,21,1,1,1,1
1271,1,2,2,3,2
1271,2,2,2,3,2
1271,3,2,2,3,3
1271,4,2,2,3,3
1271,5,1,2,2,3
1271,6,3,2,3,2
1271,7,2,2,2,3
1271,8,1,2,2,2
1271,9,2,2,2,2
1271,10,1,2,3,3
1271,11,1,1,2,2
1271,12,1,2,2,1
1271,13,2,2,2,2
1271,14,1,2,3,2
1271,15,2,2,2,3
1271,16,1,2,2,2
1271,17,2,2,3,2
1271,18,2,2,3,2
1271,19,2,2,2,3
1271,20,1,2,3,3
1271,21,2,2,2,3
1275,1,2,1,2,2
1275,2,2,1,1,1
1275,3,2,2,2,2
1275,4,2,1,1,2
1275,5,1,1,1,2
1275,6,2,1,2,2
1275,7,2,2,2,2
1275,8,1,1,1,1
1275,9,2,2,2,2
1275,10,2,1,2,2
1275,11,1,1,2,2
1275,12,2,1,2,2
1275,13,2,2,2,2
1275,14,1,1,2,1
1275,15,2,2,2,2
1275,16,2,2,2,2
1275,17,1,2,2,2
1275,18,1,1,1,1
1275,19,2,2,2,2
1275,20,1,2,2,2
1275,21,2,2,2,3
1280,1,4,4,4,4
1280,2,3,3,4,4
1280,3,4,4,4,3
1280,4,3,3,4,4
1280,5,4,4,3,4
1280,6,4,4,4,3
1280,7,4,4,4,4
1280,8,3,3,4,4
1280,9,4,4,4,4
1280,10,4,4,4,4
1280,11,4,4,4,4
1280,12,4,4,4,4
1280,13,4,4,3,3
1280,14,3,4,4,4
1280,15,4,3,4,3
1280,16,4,4,3,4
1280,17,4,4,4,4
1280,18,4,4,3,4
1280,19,4,4,4,4
1280,20,3,4,4,4
1280,21,4,4,4,4
1284,1,3,3,3,4
1284,2,3,3,3,4
1284,3,3,3,4,4
1284,4,3,3,3,4
1284,5,3,3,4,4
1284,6,3,4,4,4
1284,7,4,3,3,4
1284,8,3,3,3,4
1284,9,3,3,3,3
1284,10,4,4,4,4
1284,11,4,3,3,4
1284,12,3,2,3,4
1284,13,4,4,4,4
1284,14,3,3,4,4
1284,15,4,3,3,4
1284,16,3,3,3,4
1284,17,3,3,3,4
1284,18,3,3,3,4
1284,19,4,3,4,4
1284,20,3,2,4,4
1284,21,3,3,3,4
1288,1,3,3,4,4
1288,2,3,3,3,4
1288,3,4,4,4,4
1288,4,4,3,3,3
1288,5,3,3,4,3
1288,6,3,3,3,3
1288,7,4,4,4,4
1288,8,4,3,4,4
1288,9,4,3,4,4
1288,10,4,4,4,4
1288,11,3,3,4,4
1288,12,3,3,4,4
1288,13,4,3,4,4
1288,14,4,4,4,4
1288,15,4,4,3,4
1288,16,3,3,3,4
1288,17,3,3,4,4
1288,18,4,3,4,4
1288,19,4,4,4,4
1288,20,4,4,4,4
1288,21,3,3,3,3
1292,1,3,2,3,3
1292,2,3,3,3,3
1292,3,3,2,3,2
1292,4,3,2,3,3
1292,5,2,2,3,3
1292,6,3,2,3,3
1292,7,3,3,3,3
1292,8,3,2,2,3
1292,9,3,2,3,3
1292,10,3,2,2,2
1292,11,3,3,3,3
1292,12,3,3,3,3
1292,13,3,2,2,2
1292,14,4,3,3,2
1292,15,3,3,2,3
1292,16,3,2,2,2
1292,17,3,3,3,3
1292,18,3,3,3,4
1292,19,3,4,4,3
1292,20,2,2,2,2
1292,21,3,3,3,4
1296,1,2,1,2,2
1296,2,2,2,2,2
1296,3,2,2,1,2
1296,4,2,1,2,2
1296,5,2,2,1,2
1296,6,1,1,2,2
1296,7,1,1,1,1
1296,8,1,1,2,2
1296,9,1,1,2,2
1296,10,2,2,2,3
1296,11,2,2,2,2
1296,12,2,2,2,3
1296,13,2,2,1,2
1296,14,1,1,2,2
1296,15,2,1,2,1
1296,16,2,1,2,2
1296,17,2,1,2,2
1296,18,2,2,3,2
1296,19,1,1,3,3
1296,20,1,1,2,2
1296,21,2,2,2,2
1301,1,4,3,3,4
1301,2,4,3,4,4
1301,3,4,4,3,3
1301,4,3,3,3,3
1301,5,3,4,3,3
1301,6,3,3,3,4
1301,7,4,4,4,4
1301,8,3,3,3,4
1301,9,3,3,3,3
1301,10,4,3,3,3
1301,11,4,4,4,4
1301,12,2,3,3,4
1301,13,3,2,3,3
1301,14,2,3,4,4
1301,15,3,3,3,4
1301,16,3,4,4,3
1301,17,2,2,3,3
1301,18,3,3,3,3
1301,19,3,3,3,3
1301,20,3,3,3,4
1301,21,2,3,3,4
1305,1,1,1,2,2
1305,2,2,1,2,2
1305,3,1,1,2,2
1305,4,1,1,1,1
1305,5,2,2,1,2
1305,6,1,1,2,2
1305,7,1,1,1,1
1305,8,1,1,1,2
1305,9,1,1,2,2
1305,10,1,1,2,2
1305,11,1,1,2,2
1305,12,1,1,1,2
1305,13,1,1,2,2
1305,14,2,2,2,2
1305,15,2,2,1,2
1305,16,1,1,1,2
1305,17,2,1,1,1
1305,18,1,1,1,2
1305,19,1,1,1,1
1305,20,2,1,2,2
1305,21,1,1,1,2
1309,1,2,2,2,3
1309,2,2,2,2,3
1309,3,2,2,2,2
1309,4,3,2,2,3
1309,5,2,2,2,3
1309,6,2,2,2,2
1309,7,1,1,1,2
1309,8,2,2,2,3
1309,9,1,1,2,2
1309,10,3,3,2,3
1309,11,3,3,3,3
1309,12,2,2,2,3
1309,13,2,1,2,2
1309,14,3,3,3,3
1309,15,2,2,2,3
1309,16,2,2,2,3
1309,17,3,2,3,2
1309,18,1,1,2,2
1309,19,2,2,3,4
1309,20,2,1,3,3
1309,21,2,2,3,2
1313,1,2,2,3,3
1313,2,2,2,3,4
1313,3,3,2,3,2
1313,4,2,2,3,3
1313,5,3,2,2,3
1313,6,2,2,3,3
1313,7,3,3,3,4
1313,8,3,2,2,4
1313,9,2,2,3,3
1313,10,3,3,3,4
1313,11,3,3,3,3
1313,12,3,3,3,3
1313,13,3,2,3,3
1313,14,3,2,3,3
1313,15,3,2,3,3
1313,16,3,2,3,3
1313,17,3,2,3,3
1313,18,2,2,2,3
1313,19,2,2,3,3
1313,20,2,2,3,3
1313,21,2,2,2,2
1317,1,3,3,3,3
1317,2,2,3,3,3
1317,3,3,2,3,2
1317,4,3,3,2,2
1317,5,3,3,3,2
1317,6,2,3,3,3
1317,7,3,4,3,3
1317,8,2,2,2,3
1317,9,2,2,2,3
1317,10,3,2,3,2
1317,11,3,3,3,3
1317,12,3,4,3,3
1317,13,3,3,2,2
1317,14,3,3,4,3
1317,15,4,4,3,3
1317,16,2,3,4,3
1317,17,3,3,3,3
1317,18,3,3,3,3
1317,19,2,2,2,3
1317,20,3,4,3,3
1317,21,3,2,3,3
1322,1,2,2,2,2
1322,2,2,2,2,2
1322,3,2,2,3,3
1322,4,1,2,2,2
1322,5,3,3,3,3
1322,6,2,2,3,3
1322,7,2,2,2,3
1322,8,1,2,2,3
1322,9,1,1,2,2
1322,10,2,2,3,3
1322,11,2,2,2,3
1322,12,2,2,2,2
1322,13,2,2,2,2
1322,14,2,2,2,2
1322,15,2,3,2,3
1322,16,2,2,3,3
1322,17,2,2,2,2
1322,18,2,1,2,2
1322,19,2,2,3,3
1322,20,1,1,2,2
1322,21,1,1,2,2
1326,1,1,1,1,1
1326,2,1,1,1,1
1326,3,1,1,2,2
1326,4,1,1,2,2
1326,5,2,1,1,2
1326,6,2,1,2,2
1326,7,1,1,1,1
1326,8,1,1,1,2
1326,9,1,1,1,1
1326,10,1,1,1,1
1326,11,1,1,1,1
1326,12,1,1,1,1
1326,13,1,1,1,1
1326,14,1,1,1,1
1326,15,2,1,1,1
1326,16,1,1,2,2
1326,17,1,1,1,1
1326,18,1,1,1,1
1326,19,1,1,1,1
1326,20,1,1,1,2
1326,21,1,1,1,1
1330,1,2,2,2,3
1330,2,2,2,2,2
1330,3,2,2,3,2
1330,4,2,2,2,3
1330,5,2,2,2,2
1330,6,2,2,3,3
1330,7,2,2,3,3
1330,8,2,1,2,2
1330,9,2,1,2,2
1330,10,3,2,3,3
1330,11,2,2,2,2
1330,12,2,2,2,3
1330,13,2,2,3,3
1330,14,2,2,2,2
1330,15,2,3,3,3
1330,16,2,2,2,2
1330,17,2,2,2,2
1330,18,2,2,2,2
1330,19,2,2,3,3
1330,20,1,1,2,2
1330,21,1,1,1,2
1334,1,2,2,2,3
1334,2,2,2,2,3
1334,3,2,2,2,3
1334,4,2,2,2,2
1334,5,1,2,2,2
1334,6,2,2,3,3
1334,7,2,2,3,3
1334,8,2,2,2,2
1334,9,2,2,2,3
1334,10,2,1,2,2
1334,11,3,3,2,3
1334,12,2,3,2,3
1334,13,2,1,1,2
1334,14,3,2,2,3
1334,15,2,2,2,3
1334,16,2,2,2,3
1334,17,2,2,3,3
1334,18,1,1,2,2
1334,19,1,1,2,3
1334,20,3,2,2,3
1334,21,1,1,2,3
1338,1,2,2,2,2
1338,2,2,1,2,1
1338,3,2,2,2,3
1338,4,2,2,3,2
1338,5,2,1,2,2
1338,6,2,2,3,3
1338,7,2,2,3,3
1338,8,2,1,2,2
1338,9,2,2,3,3
1338,10,3,3,3,3
1338,11,1,1,2,2
1338,12,2,2,2,2
1338,13,2,2,2,3
1338,14,1,1,2,2
1338,15,3,2,2,3
1338,16,2,2,2,2
1338,17,2,2,2,2
1338,18,2,1,1,2
1338,19,2,2,3,4
1338,20,1,1,1,2
1338,21,2,3,3,3
1343,1,3,2,3,3
1343,2,3,2,3,3
1343,3,3,3,3,3
1343,4,3,2,3,3
1343,5,3,3,3,3
1343,6,2,2,2,3
1343,7,2,3,4,4
1343,8,3,2,3,3
1343,9,2,2,3,3
1343,10,2,2,3,3
1343,11,3,3,3,4
1343,12,3,3,3,3
1343,13,3,2,3,3
1343,14,2,2,3,2
1343,15,3,3,3,4
1343,16,2,2,3,3
1343,17,2,2,3,2
1343,18,2,2,3,2
1343,19,2,2,3,3
1343,20,2,1,3,3
1343,21,2,1,2,3
1347,1,1,1,1,2
1347,2,1,1,1,2
1347,3,2,2,2,2
1347,4,1,1,1,1
1347,5,2,1,1,1
1347,6,1,1,2,2
1347,7,2,2,2,2
1347,8,1,1,1,2
1347,9,1,1,1,1
1347,10,1,1,1,2
1347,11,1,1,1,2
1347,12,1,1,1,2
1347,13,1,1,1,2
1347,14,1,1,1,1
1347,15,1,2,2,2
1347,16,2,1,1,2
1347,17,1,1,1,1
1347,18,1,1,2,2
1347,19,1,1,1,1
1347,20,1,1,2,2
1347,21,1,1,2,2
1353,1,3,3,3,3
1353,2,3,3,3,3
1353,3,2,2,3,3
1353,4,2,3,3,3
1353,5,2,3,3,3
1353,6,2,2,3,3
1353,7,2,3,2,3
1353,8,3,3,3,3
1353,9,3,3,3,3
1353,10,2,2,3,3
1353,11,2,2,3,3
1353,12,3,3,3,3
1353,13,2,3,2,3
1353,14,3,3,3,3
1353,15,2,3,3,3
1353,16,3,3,3,3
1353,17,2,2,3,3
1353,18,2,2,3,3
1353,19,2,2,3,3
1353,20,3,3,3,3
1353,21,3,3,3,4
1359,1,2,2,2,2
1359,2,2,2,2,2
1359,3,2,2,2,2
1359,4,2,2,2,3
1359,5,2,2,1,1
1359,6,1,2,2,2
1359,7,2,1,2,2
1359,8,1,1,1,1
1359,9,2,2,2,2
1359,10,2,2,2,3
1359,11,2,2,2,2
1359,12,2,2,2,3
1359,13,2,2,1,2
1359,14,2,2,2,1
1359,15,2,2,2,3
1359,16,2,2,2,3
1359,17,2,2,2,2
1359,18,2,2,2,3
1359,19,2,2,2,3
1359,20,2,2,2,3
1359,21,1,1,2,2
1364,1,3,3,4,4
1364,2,2,2,3,4
1364,3,3,3,4,4
1364,4,3,3,4,4
1364,5,4,4,4,4
1364,6,3,3,4,4
1364,7,3,4,3,4
1364,8,3,3,4,4
1364,9,3,3,3,3
1364,10,4,4,4,4
1364,11,3,3,3,3
1364,12,4,4,4,4
1364,13,4,4,3,4
1364,14,3,3,4,4
1364,15,3,3,3,4
1364,16,3,3,3,4
1364,17,3,3,4,4
1364,18,4,4,4,4
1364,19,3,4,3,4
1364,20,3,4,4,4
1364,21,3,3,4,4
1368,1,3,2,2,3
1368,2,2,2,2,2
1368,3,3,3,2,3
1368,4,2,1,2,2
1368,5,2,2,2,2
1368,6,3,2,2,3
1368,7,2,2,2,2
1368,8,2,2,2,3
1368,9,2,2,2,2
1368,10,3,2,2,3
1368,11,2,2,2,3
1368,12,3,2,3,3
1368,13,3,2,2,3
1368,14,2,2,2,2
1368,15,3,3,3,3
1368,16,2,2,2,2
1368,17,2,2,3,2
1368,18,2,1,2,2
1368,19,2,1,2,2
1368,20,2,1,2,2
1368,21,2,2,2,2
1372,1,4,3,3,4
1372,2,3,3,3,4
1372,3,4,3,3,4
1372,4,4,3,4,4
1372,5,4,4,4,4
1372,6,3,3,4,4
1372,7,4,4,4,4
1372,8,3,3,3,4
1372,9,2,3,3,3
1372,10,4,4,4,4
1372,11,4,4,4,4
1372,12,4,4,4,4
1372,13,4,4,4,4
1372,14,4,3,4,4
1372,15,4,4,3,4
1372,16,3,3,3,3
1372,17,3,4,4,4
1372,18,3,3,4,4
1372,19,4,3,4,4
1372,20,4,3,3,4
1372,21,3,3,3,3
1376,1,2,2,2,2
1376,2,2,2,2,2
1376,3,2,2,2,3
1376,4,2,2,2,2
1376,5,3,2,2,2
1376,6,2,2,3,3
1376,7,2,2,2,3
1376,8,3,2,2,2
1376,9,2,2,2,2
1376,10,2,1,2,2
1376,11,2,3,2,3
1376,12,3,2,2,3
1376,13,3,3,2,2
1376,14,3,2,3,2
1376,15,3,3,2,2
1376,16,2,2,2,2
1376,17,3,2,3,2
1376,18,2,2,3,1
1376,19,2,2,2,3
1376,20,2,3,2,2
1376,21,3,3,3,3
1380,1,2,1,1,2
1380,2,2,1,2,3
1380,3,2,2,2,2
1380,4,2,1,1,2
1380,5,2,1,2,2
1380,6,2,1,1,2
1380,7,2,2,1,1
1380,8,1,1,1,2
1380,9,1,1,1,2
